,Name,Category,Category_2,global_id,index,pop_place
2025,"- Рельефы с росписью в интерьере гостиницы «Москва», 1978 г., худ. Лаврова И.И.",Культура ,Архитектура,13381105.0,7104,9.0
2026,- Ремесленное училище,Культура ,Архитектура,2954948.0,2623,2818.0
2027,- Ремесленное училище Александро-Мариинское,Культура ,Архитектура,2959861.0,4332,331.0
2028,- Ретирада,Культура ,Архитектура,2951894.0,1520,64.0
2029,- Ретирада,Культура ,Архитектура,7747265.0,5982,336.0
2030,- Ризница,Культура ,Архитектура,2956749.0,3240,7684.0
2031,"- Рисс, (1807 г.) семейный участок (в виде фрагмента ствола дерева с обрубленными сучьями на круглой базе и квадратном основании), I пол. XIX в., мрамор",Культура ,Архитектура,7829720.0,6312,677.0
2032,"- Родильный приют, 1903, 1908 гг., арх. И.А.Иванов-Шиц",Культура ,Архитектура,2956045.0,3007,3123.0
2033,"- Родильный приют, 1908-1909 гг., архитектор И.А.Герман",Культура ,Архитектура,2951768.0,1486,139.0
2034,"- Родовспомогательный корпус, 1910-е гг.",Культура ,Архитектура,2954229.0,2363,704.0
2035,"- Розарий с фонтаном, сер. 1930-х гг., восстановлен в 1950-е гг., арх. А.В.Власов, В.И.Долганов",Культура ,Архитектура,7695554.0,5647,1448.0
2036,"- Ряд лип, кон. XIX - нач. XX вв.",Культура ,Архитектура,7696543.0,5655,354.0
2037,"- С.В.Гиацинтова, И.Н.Берсенев",Культура ,Архитектура,2953547.0,2128,12.0
2038,"- Сад Марфо-Мариинской обители, начало XX в.",Культура ,Архитектура,7833523.0,6402,557.0
2039,"- Сад с террасой, подпорная стена",Культура ,Архитектура,2949773.0,769,883.0
2040,"- Сад, XIX в.",Культура ,Архитектура,13414727.0,7870,1181.0
2041,"- Сад, кон. XIX в. - 1-я пол. XX в.",Культура ,Архитектура,7802278.0,6152,2564.0
2042,"- Сад, начало ХХ в.",Культура ,Архитектура,2958808.0,3956,260.0
2043,"- Садовая постройка, 1890-е гг., архитектор И.А.Гевенов",Культура ,Архитектура,2949807.0,778,342.0
2044,- Садовый мостик большой мост через овраг,Культура ,Архитектура,7616354.0,4966,1650.0
2045,- Садовый мостик малый (гротескный),Культура ,Архитектура,7670371.0,5425,2691.0
2046,- Садовый мостик средний,Культура ,Архитектура,7727524.0,5857,2689.0
2047,"- Садовый павильон (сторожка), 1870-е -1880-е гг.",Культура ,Архитектура,2954930.0,2616,675.0
2048,"- Садовый фонтан, 1892 г.",Культура ,Архитектура,7685105.0,5551,37.0
2049,"- Сады усадьбы, XIX - начала ХХ в.",Культура ,Архитектура,37365722.0,8590,35907.0
2050,- Сарай,Культура ,Архитектура,2954226.0,2361,366.0
2051,- Сарай,Культура ,Архитектура,2959619.0,4253,2515.0
2052,"- Сарай, 1-я пол. XIX в.",Культура ,Архитектура,13380237.0,6490,168.0
2053,"- Святые ворота с колокольней, 1901 г., архитектор Г.А.Кайзер",Культура ,Архитектура,2956996.0,3334,9.0
2054,"- Северная пристройка надвратного корпуса (для библиотеки А.И.Хлудова, XIX в.",Культура ,Архитектура,2960233.0,4471,2815.0
2055,"- Северная проходная института, 1946-1951 гг., А.В.Щусев, А.В.Снигарев, Н.М.Морозов, Б.М.Тарелин",Культура ,Архитектура,2955736.0,2897,3724.0
2056,"- Северная проходная, 1951 г.",Культура ,Архитектура,2958885.0,3982,3165.0
2057,- Северный боковой флигель,Культура ,Архитектура,2959157.0,4086,1671.0
2058,- Северный дом причта,Культура ,Архитектура,2953278.0,2037,1187.0
2059,- Северный корпус,Культура ,Архитектура,2952063.0,1578,962.0
2060,- Северный корпус,Культура ,Архитектура,2952685.0,1801,225.0
2061,"- Северный корпус Богоявленских торговых линий, 1871 г.",Культура ,Архитектура,2956566.0,3184,584.0
2062,"- Северный корпус келий, 1-я четв. XIX в.",Культура ,Архитектура,2959480.0,4207,883.0
2063,- Северный корпус при соборе,Культура ,Архитектура,2953038.0,1945,4703.0
2064,- Северный наземный вестибюль,Культура ,Архитектура,13414800.0,7893,210.0
2065,- Северный склад,Культура ,Архитектура,4490894.0,4878,1822.0
2066,- Северный флигель,Культура ,Архитектура,2949623.0,715,176.0
2067,- Северный флигель,Культура ,Архитектура,2951120.0,1250,120.0
2068,- Северный флигель,Культура ,Архитектура,2955198.0,2717,25.0
2069,- Северный флигель,Культура ,Архитектура,2958372.0,3809,1779.0
2070,"- Северный флигель с лавками, 1770-е гг.,1840-е гг., 1870-е гг.",Культура ,Архитектура,2952765.0,1839,81.0
2071,"- Северный флигель, 1790-е гг., 1807 г., 1850-е гг.",Культура ,Архитектура,2959397.0,4177,1133.0
2072,"- Северный флигель, 1810-е гг., 1905-1906 гг., архитектор С.М. Жаров",Культура ,Архитектура,4489662.0,4868,15.0
2073,"- Северный флигель, 1881 г., арх.-худ. К.И.Андреев",Культура ,Архитектура,2955955.0,2976,1181.0
2074,"- Северный флигель, 1899 г., архитектор А.П.Вакарин",Культура ,Архитектура,2949950.0,829,176.0
2075,"- Северный флигель, 1961 г., арх. П.Н.Шевердяев, Ш.А.Айрапетов",Культура ,Архитектура,2952446.0,1715,3724.0
2076,"- Северный флигель, XIX в.",Культура ,Архитектура,2952449.0,1717,1133.0
2077,"- Северный флигель, XIX в.",Культура ,Архитектура,13729364.0,8071,271.0
2078,"- Северный флигель, нач. XIX в., 1909 г., арх. В.И.Баженов, М.Ф.Казаков, В.В.Шервуд",Культура ,Архитектура,2959417.0,4186,1453.0
